Номер пакета	Время	acc_X	acc_Y	acc_Z	gyro_X	gyro_Y	gyro_Z	mag_X	mag_Y	mag_Z	Лидар
30141	466357	-331	-1934	-85	262	-340	-433	174	652	713	11521
30142	466372	-309	-1910	-90	391	-310	-417	165	649	710	11521
30143	466387	-388	-1978	38	734	-272	-297	155	641	704	11521
30144	466402	-514	-2064	209	1010	-278	-184	157	634	688	11521
30145	466420	-799	-2353	627	1089	-353	-182	150	629	670	11521
30146	466435	-718	-2554	581	1071	-472	-456	143	627	661	11521
30147	466450	-709	-2389	536	980	-450	-682	125	627	643	11521
30148	466465	-632	-2138	698	846	-307	-704	123	620	627	11521
30149	466480	-648	-2135	850	865	-270	-555	105	612	623	11521
30150	466495	-844	-2258	1265	863	-282	-274	102	605	615	11521
30151	466510	-935	-2300	1543	633	-357	-168	96	604	605	11521
30152	466528	-943	-2238	1527	420	-338	-168	88	602	594	11521
30154	466558	-936	-1821	1221	-266	192	93	89	599	591	11521
30155	466573	-1097	-1765	1095	-403	603	575	95	606	603	11521
30157	466603	-1439	-2093	995	-255	915	844	148	597	618	11521
30158	466618	-1415	-2054	884	-75	883	519	153	595	617	11521
30159	466636	-1339	-1977	803	-24	836	325	169	594	627	11521
30160	466651	-1097	-1713	575	34	723	17	167	596	619	11521
30161	466666	-991	-1617	426	42	701	-67	180	599	623	11521
30162	466681	-794	-1458	178	-43	803	-180	191	589	629	11521
30163	466696	-704	-1392	99	-93	894	-213	197	596	635	11521
30164	466711	-572	-1302	40	-156	1075	-255	199	596	644	11521
30165	466726	-481	-1261	94	-136	1159	-308	215	609	657	11521
30166	466744	-437	-1246	111	-105	1153	-344	208	601	665	11521
30167	466759	-322	-1237	130	-73	1124	-448	220	605	665	11521
30168	466774	-281	-1199	169	-103	1105	-549	224	607	675	11521
30169	466789	-194	-1165	252	-135	1093	-581	220	618	680	11521
30170	466804	-88	-1129	256	-246	1075	-614	234	610	688	11521
30171	466819	-39	-1123	250	-325	1072	-604	236	620	696	11521
30172	466834	27	-1242	108	-399	1025	-520	241	623	721	11521
30173	466852	55	-1467	-16	-345	967	-425	224	629	723	11521
30174	466867	57	-1578	-70	-268	938	-387	239	635	732	11521
30176	466897	113	-1808	1	-101	832	-317	252	637	746	11521
30177	466912	136	-2038	43	141	575	-237	254	635	749	11521
30178	466927	112	-2111	-2	250	434	-229	247	643	747	11521
30179	466942	104	-2293	55	388	236	-210	254	636	744	11521
30180	466960	123	-2442	95	506	90	-248	259	628	730	11521
30182	466990	32	-2475	413	656	-28	-268	240	630	728	11521
30183	467005	20	-2521	547	698	-69	-232	248	627	724	11521
30184	467020	-40	-2551	802	660	-192	-136	235	629	705	11521
30185	467035	-39	-2605	828	566	-274	-65	233	623	699	11521
30186	467050	137	-2621	502	233	-373	6	229	624	697	11521
30187	467068	302	-2422	123	8	-317	134	227	617	688	11521
30189	467098	290	-2299	69	5	11	547	232	616	700	11521
30190	467113	161	-2351	322	43	83	699	225	614	685	11521
30191	467128	-192	-2588	942	114	-3	844	255	607	674	11521
30192	467143	-348	-2781	1315	52	-382	601	257	603	689	11521
30193	467158	-387	-2715	1370	11	-627	380	264	604	686	11521
30194	467176	-351	-2562	1440	15	-1047	147	248	602	677	11521
30195	467191	-295	-2561	1414	26	-1183	139	248	611	664	11521
30196	467206	-250	-2433	1325	-84	-1249	123	234	606	661	11521
30197	467221	-322	-2196	1199	-209	-1185	160	223	604	657	11521
30198	467236	-393	-2094	1155	-221	-1146	216	226	611	653	11521
30199	467251	-577	-1930	1133	-166	-1081	342	207	599	653	11521
30200	467266	-702	-1747	1092	-230	-973	398	213	605	645	11521
30201	467284	-733	-1631	1074	-369	-881	395	206	613	639	11521
30202	467299	-768	-1358	852	-679	-690	363	213	610	641	11521
30203	467314	-754	-1259	672	-826	-557	351	204	602	656	11521
30204	467329	-687	-1058	472	-1145	-158	375	210	610	675	11521
30205	467344	-670	-945	388	-1279	59	431	214	616	691	11521
30206	467359	-576	-920	280	-1651	512	614	229	619	713	11521
30207	467374	-529	-892	177	-2115	842	643	244	624	745	11521
30208	467392	-502	-874	90	-2251	890	644	269	638	784	11521
30209	467407	-463	-871	-95	-2300	829	638	282	644	809	11521
30210	467422	-449	-899	-176	-2225	747	643	298	643	836	11521
30211	467437	-453	-1054	-291	-1924	512	651	304	648	857	11521
30212	467452	-454	-1130	-308	-1767	369	613	305	646	888	11521
30213	467467	-469	-1265	-323	-1451	35	487	330	649	916	11521
30214	467482	-544	-1346	-377	-1155	-312	394	343	647	927	11521
30215	467500	-599	-1425	-403	-1006	-474	386	331	639	934	11521
30216	467515	-696	-1580	-517	-664	-720	377	340	648	942	11521
30217	467530	-714	-1595	-525	-527	-751	358	346	636	942	11521
30218	467545	-728	-1650	-482	-343	-691	350	351	635	951	11521
30219	467560	-749	-1670	-477	-235	-655	374	355	637	939	11521
30220	467575	-866	-1772	-514	-38	-587	457	354	641	947	11521
30221	467590	-1013	-1931	-491	149	-495	452	351	640	931	11521
30222	467608	-1091	-1932	-461	235	-445	400	367	642	934	11521
30223	467623	-1209	-1919	-324	351	-332	308	364	634	919	11521
30224	467638	-1242	-1934	-228	359	-316	251	363	631	921	11521
30225	467653	-1225	-1949	-276	399	-402	221	369	631	911	11521
30226	467668	-1337	-1930	-427	650	-654	232	371	622	889	11521
30227	467683	-1477	-1953	-404	849	-749	309	370	625	871	11521
30229	467716	-2327	-2552	179	1461	-756	261	363	598	811	11521
30230	467731	-2357	-2762	327	1425	-746	19	356	604	789	11521
30231	467746	-2242	-2691	507	1260	-857	-824	348	596	784	11521
30233	467776	-1786	-2006	660	1216	-1230	-1345	306	601	735	11521
30234	467791	-1606	-1921	563	1224	-1266	-1234	280	612	702	11521
30235	467806	-1335	-1753	315	1001	-947	-940	258	612	696	11521
30236	467824	-1282	-1686	243	714	-348	-576	242	600	692	11521
30237	467839	-1279	-1730	259	670	-107	-405	228	603	679	11521
30238	467854	-1251	-1854	310	635	166	-306	229	604	659	11521
30239	467869	-1188	-1783	318	613	197	-393	232	597	669	11521
30240	467884	-945	-1546	277	559	140	-552	225	594	659	11521
30241	467899	-806	-1440	165	538	103	-596	226	598	655	11521
30242	467914	-581	-1185	-17	421	170	-591	213	596	640	11521
30243	467932	-409	-1054	-113	259	418	-432	214	594	651	11521
30244	467947	-367	-1047	-126	187	570	-340	217	598	650	11521
30245	467962	-340	-1050	-64	63	806	-202	212	601	642	11521
30246	467977	-331	-1102	20	34	860	-166	207	593	658	11521
30247	467992	-273	-1187	76	68	833	-216	225	605	657	11521
30248	468007	-224	-1202	143	36	748	-381	237	606	672	11521
30249	468022	-183	-1193	165	17	690	-450	237	596	670	11521
30250	468040	-117	-1261	178	7	549	-507	223	611	676	11521
30251	468055	-113	-1326	225	19	476	-511	236	615	674	11521
30252	468070	-218	-1492	356	49	304	-522	225	613	689	11521
30253	468085	-356	-1765	515	43	12	-613	218	621	674	11521
30254	468100	-406	-1870	510	64	-181	-729	211	627	676	11521
30255	468115	-277	-1971	384	41	-497	-1017	190	625	675	11521
30256	468130	-86	-1914	247	-84	-583	-1185	170	637	677	11521
30257	468148	-14	-1866	190	-146	-564	-1152	153	637	679	11521
30258	468163	109	-1935	23	-179	-429	-829	152	644	681	11521
30259	468178	156	-2065	-68	-200	-283	-630	132	655	681	11521
30260	468193	165	-2250	-109	-270	92	-338	125	652	683	11521
30261	468208	120	-2318	-50	-270	235	-225	130	656	688	11521
30262	468223	42	-2478	123	-145	310	-50	129	657	682	11521
30263	468238	12	-2665	184	41	140	49	129	663	675	11521
30264	468256	5	-2744	212	124	19	54	128	659	687	11521
30265	468271	-7	-2773	285	309	-210	19	128	659	684	11521
30266	468286	-9	-2854	362	465	-300	45	130	657	667	11521
30267	468301	-87	-3044	773	806	-342	69	123	652	673	11521
30268	468316	-102	-3001	1135	895	-336	11	128	646	661	11521
30269	468331	46	-2871	1890	706	-431	-135	116	639	649	11521
30270	468346	221	-2604	1937	171	-718	-320	110	640	648	11521
30271	468364	291	-2334	1749	-7	-883	-321	89	643	640	11521
30272	468379	403	-2110	1104	-125	-1051	44	86	651	626	11521
30273	468394	401	-2126	854	-163	-974	246	82	648	632	11521
30274	468409	309	-2122	629	-160	-680	490	83	643	635	11521
30275	468424	236	-2091	640	-113	-573	550	94	642	639	11521
30276	468439	19	-1980	763	45	-559	609	84	628	632	11521
30277	468454	-164	-1880	949	143	-690	640	90	626	619	11521
30278	468472	-225	-1813	956	120	-752	617	90	625	626	11521
30279	468487	-312	-1591	909	-124	-784	565	93	629	618	11521
30280	468502	-329	-1378	715	-442	-735	538	81	629	627	11521
30281	468517	-367	-1275	630	-598	-697	532	96	630	623	11521
30282	468532	-428	-1173	490	-828	-644	557	93	643	634	11521
30283	468547	-457	-1140	425	-898	-635	549	99	648	635	11521
30284	468562	-566	-1058	356	-1012	-616	492	98	655	644	11521
30285	468580	-623	-1038	338	-1134	-592	451	103	660	652	11521
30286	468595	-652	-1060	288	-1187	-587	423	104	660	674	11521
30287	468610	-696	-1151	185	-1285	-575	320	105	665	692	11521
30288	468625	-679	-1169	114	-1313	-565	247	106	669	693	11521
30290	468655	-552	-1293	-174	-1337	-494	44	95	702	736	11521
30291	468670	-462	-1366	-341	-1178	-442	-1	110	703	757	11521
30292	468688	-403	-1479	-392	-923	-330	14	97	706	757	11521
30293	468703	-383	-1537	-342	-777	-262	10	97	709	774	11521
30294	468718	-349	-1647	-225	-479	-178	-33	98	710	781	11521
30295	468733	-313	-1712	-180	-322	-198	-63	104	709	782	11521
30296	468748	-213	-1780	-193	42	-341	-115	104	715	771	11521
30297	468763	-199	-1805	-222	205	-410	-112	103	709	774	11521
30298	468778	-147	-1895	-281	538	-478	-44	92	710	752	11521
30299	468796	-174	-1954	-175	848	-423	105	94	710	750	11521
30300	468811	-266	-1995	-74	972	-370	229	96	700	733	11521
30301	468826	-523	-2181	301	1058	-206	491	94	693	717	11521
30302	468841	-670	-2297	486	1050	-126	564	97	699	716	11521
30303	468856	-799	-2479	607	852	8	474	116	679	696	11521
30304	468871	-959	-2372	678	755	-36	264	114	682	696	11521
30305	468886	-1045	-2354	657	854	-127	261	120	668	680	11521
30306	468904	-1285	-2523	797	1000	-157	283	117	674	681	11521
30307	468919	-1367	-2659	973	960	-83	194	122	660	645	11521
30308	468934	-1482	-2616	1188	788	11	-194	116	659	638	11521
30309	468949	-1315	-2384	1320	427	79	-499	111	657	651	11521
30310	468964	-1254	-2179	1299	282	76	-557	110	659	631	11521
30311	468979	-1110	-1976	1163	180	79	-355	105	649	643	11521
30312	468994	-1071	-1959	986	130	222	-68	101	650	641	11521
30313	469012	-1119	-1954	925	93	316	27	105	655	644	11521
30314	469027	-1148	-1964	783	183	405	130	108	652	650	11521
30315	469042	-1127	-1924	728	239	405	116	110	648	622	11521
30316	469057	-1007	-1769	618	281	362	14	127	645	629	11521
30317	469072	-912	-1629	536	274	327	-36	128	646	625	11521
30318	469087	-755	-1403	351	263	273	-66	127	641	626	11521
30319	469102	-646	-1230	99	233	332	-31	134	642	622	11521
30320	469120	-605	-1165	29	193	423	-2	138	636	619	11521
30321	469135	-556	-1060	-11	89	622	75	139	635	619	11521
30322	469150	-553	-1038	-48	69	703	121	153	632	622	11521
30323	469165	-576	-1082	-51	26	837	169	160	633	625	11521
30324	469180	-578	-1118	-43	34	868	148	176	635	636	11521
30325	469195	-559	-1177	-9	82	839	18	177	628	635	11521
30326	469210	-467	-1217	-17	138	747	-172	180	633	640	11521
30327	469228	-406	-1226	-13	141	710	-259	188	634	652	11521
30328	469243	-345	-1268	0	128	655	-359	199	630	639	11521
30329	469258	-334	-1335	-11	129	651	-360	195	619	661	11521
30330	469273	-337	-1542	-68	72	744	-320	195	633	658	11521
30331	469288	-383	-1661	-44	-42	915	-221	205	639	654	11521
30332	469303	-451	-1995	-72	-92	1005	-179	195	635	660	11521
30333	469318	-542	-2325	-56	-196	1159	-173	215	636	675	11521
30334	469336	-572	-2492	-8	-250	1198	-213	229	637	692	11521
30335	469351	-584	-2630	54	-289	1127	-352	232	646	691	11521
30336	469366	-527	-2734	58	-257	894	-485	227	649	710	11521
30337	469381	-479	-2743	24	-238	762	-589	234	652	717	11521
30338	469396	-293	-2597	-20	-212	536	-796	223	658	732	11521
30340	469426	24	-2278	-77	-48	202	-804	217	663	725	11521
30341	469444	246	-2201	-213	77	105	-607	213	672	737	11521
30342	469459	333	-2185	-278	99	131	-486	203	672	729	11521
30343	469474	355	-2155	-208	165	277	-176	202	678	727	11521
30344	469489	321	-2177	-88	249	364	41	203	672	731	11521
30345	469504	45	-2328	237	365	554	496	211	672	731	11521
30346	469519	-156	-2488	477	351	657	721	227	666	730	11521
30347	469534	-706	-3055	1023	280	781	913	243	658	731	11521
30348	469552	-1021	-3475	1454	33	725	559	249	639	732	11521
30350	469582	-1132	-3285	1778	-264	13	-275	265	651	740	11521
30351	469597	-1004	-3147	1677	-224	-356	-392	263	651	735	11521
30352	469612	-648	-2828	1262	-248	-808	-472	262	650	737	11521
30353	469627	-434	-2643	1027	-339	-842	-456	244	664	734	11521
30354	469642	-165	-2184	662	-570	-639	-311	229	657	747	11521
30355	469660	-23	-1793	432	-759	-346	48	232	665	764	11521
30356	469675	-24	-1638	323	-817	-208	263	234	676	768	11521
30357	469690	-131	-1413	128	-1032	147	653	237	673	778	11521
30358	469705	-215	-1383	58	-1227	373	800	280	669	813	11521
30359	469720	-368	-1301	20	-1700	801	879	295	665	828	11521
30360	469735	-500	-1160	70	-2070	961	770	302	671	853	11521
30361	469750	-604	-1101	99	-2151	873	692	314	674	889	11521
30362	469768	-746	-1051	115	-2093	334	487	337	671	935	11521
30363	469783	-773	-1045	83	-1772	-568	87	341	668	956	11521
30364	469798	-664	-875	-191	-1523	-1039	-143	337	679	960	11521
30365	469813	-563	-580	-489	-1008	-1772	-403	332	693	963	11521
30366	469828	-543	-562	-671	-780	-1986	-369	317	695	962	11521
30368	469858	-583	-694	-779	-107	-1054	289	313	695	938	11521
30369	469876	-723	-996	-415	18	-431	717	310	684	943	11521
30370	469891	-1261	-1848	939	-179	587	1319	312	675	955	11521
30371	469906	-1490	-2289	1384	-354	652	1277	361	668	967	11521
30372	469921	-1596	-2558	1409	-897	243	429	375	669	976	11521
30373	469936	-1478	-2262	1081	-1144	-55	-127	374	678	1004	11521
30374	469951	-1000	-1651	255	-1255	-528	-784	366	677	1009	11521
30375	469966	-516	-1258	-443	-1040	-645	-990	346	688	1016	11521
30376	469984	-343	-1077	-642	-909	-582	-1001	334	698	1036	11521
30377	469999	-145	-811	-787	-653	-412	-842	324	705	1032	11521
30378	470014	-133	-783	-774	-510	-385	-694	320	705	1045	11521
30379	470029	-152	-971	-901	-7	-612	-375	304	705	1042	11521
30380	470044	-145	-1093	-994	251	-732	-273	299	711	1031	11521
30381	470059	-162	-1081	-997	500	-798	-263	294	712	1016	11521
30382	470074	-251	-985	-862	757	-905	-176	296	718	1005	11521
30383	470092	-302	-1007	-867	1006	-1041	-33	290	716	975	11521
30384	470107	-645	-1035	-821	1450	-1181	387	284	710	936	11521
30385	470122	-902	-1223	-678	1558	-1111	679	289	703	915	11521
30386	470137	-1671	-1769	-186	1649	-834	1144	299	692	884	11521
30387	470152	-2458	-2547	591	1696	-744	1156	308	680	871	11521
30388	470167	-2648	-2671	859	1705	-819	855	315	681	848	11521
30389	470182	-2682	-2740	1019	1629	-1006	-108	315	662	813	11521
30390	470200	-2584	-2383	965	1547	-1073	-584	301	667	784	11521
30391	470215	-2211	-1950	896	1549	-1103	-970	279	667	764	11521
30392	470230	-1775	-1841	787	1673	-925	-1101	270	671	736	11521
30393	470245	-1554	-1694	849	1718	-794	-1163	234	663	696	11521
30394	470260	-1260	-1305	1050	1782	-614	-998	203	659	667	11521
30395	470275	-1139	-1296	1032	1736	-530	-717	197	647	654	11521
30396	470290	-1126	-1479	716	1449	-203	-127	200	627	614	11521
30397	470308	-1295	-1697	514	1035	288	246	192	625	618	11521
30398	470323	-1343	-1826	493	914	455	335	201	624	612	11521
30399	470338	-1473	-1955	423	835	524	310	208	611	600	11521
30400	470353	-1475	-2007	393	815	495	248	202	605	601	11521
30402	470383	-1365	-1973	223	680	459	-72	225	591	589	11521
30403	470398	-1188	-1917	193	563	550	-268	228	588	580	11521
30404	470416	-986	-1859	242	467	624	-412	216	598	590	11521
30405	470431	-867	-1842	265	410	646	-478	232	584	585	11521
30406	470446	-674	-1698	302	233	724	-598	230	591	585	11521
30408	470476	-477	-1683	385	-94	973	-565	234	592	602	11521
30409	470491	-445	-1725	460	-191	1054	-541	222	603	601	11521
30410	470506	-387	-1815	516	-383	1122	-527	242	607	617	11521
30411	470524	-263	-1860	430	-647	1167	-580	250	613	635	11521
30412	470539	-170	-1810	369	-765	1203	-635	255	616	650	11521
30413	470554	-79	-1734	249	-915	1261	-655	250	628	657	11521
30414	470569	-38	-1775	220	-923	1254	-550	270	637	681	11521
30415	470584	48	-1951	71	-830	1167	-547	272	650	708	11521
30416	470599	111	-2044	87	-836	1124	-638	275	654	718	11521
30417	470614	96	-2003	179	-782	1036	-683	273	655	738	11521
30418	470632	107	-2069	225	-417	683	-642	271	663	753	11521
30419	470647	179	-2112	411	-160	371	-570	270	665	748	11521
30420	470662	254	-2144	526	-141	194	-535	258	676	756	11521
30422	470692	331	-2146	345	-186	-480	-378	248	682	761	11521
30423	470707	188	-2142	44	28	-661	-15	237	685	753	11521
30424	470722	51	-2668	134	94	-393	372	243	675	747	11521
30425	470740	-73	-2792	498	-14	-253	370	241	679	749	11521
30426	470755	-223	-2965	956	-199	-436	239	245	696	740	11521
30427	470770	-277	-2929	849	-213	-667	132	243	684	743	11521
30428	470785	-306	-2825	389	-309	-835	34	242	691	749	11521
30429	470800	-291	-2779	284	-374	-727	36	240	692	755	11521
30430	470815	-385	-2776	457	-374	-474	161	238	697	757	11521
30431	470830	-536	-2855	714	-206	-422	298	229	685	752	11521
30432	470848	-638	-2792	909	-171	-467	306	236	686	756	11521
30433	470863	-766	-2697	1061	-143	-712	335	241	684	753	11521
30434	470878	-774	-2614	1025	-166	-796	317	239	683	741	11521
30435	470893	-818	-2311	826	-382	-771	236	241	688	754	11521
30436	470908	-813	-2154	737	-543	-686	233	229	681	762	11521
30437	470923	-844	-1947	473	-882	-478	294	238	687	767	11521
30438	470938	-877	-1727	236	-1156	-285	341	245	687	784	11521
30439	470956	-891	-1625	127	-1247	-192	365	248	702	807	11521
30440	470971	-847	-1468	-56	-1368	-12	387	255	706	821	11521
30441	470986	-821	-1450	-173	-1416	76	360	269	702	839	11521
30442	471001	-765	-1324	-329	-1562	318	232	269	712	853	11521
30443	471016	-699	-1172	-394	-1631	613	100	273	715	870	11521
30444	471031	-647	-1133	-451	-1639	778	45	291	721	920	11521
30445	471046	-550	-1036	-482	-1666	1094	-68	292	724	946	11521
30446	471064	-509	-988	-427	-1577	1258	-119	295	728	968	11521
30447	471079	-481	-955	-281	-1494	1256	-119	292	722	999	11521
30448	471094	-460	-1035	-159	-1240	1071	-130	311	722	1039	11521
30449	471109	-455	-1067	-173	-1089	919	-156	302	730	1059	11521
30450	471124	-471	-1121	-232	-813	695	-201	310	728	1071	11521
30451	471139	-460	-1178	-254	-742	671	-226	295	733	1086	11521
30452	471154	-383	-1231	-208	-622	699	-344	301	738	1114	11521
30453	471172	-301	-1160	-216	-497	648	-498	290	732	1130	11521
30454	471187	-245	-1091	-270	-441	596	-536	281	731	1134	11521
30455	471202	-147	-1055	-463	-255	491	-507	280	740	1139	11521
30456	471217	-119	-1052	-540	-143	453	-463	274	742	1151	11521
30457	471232	-135	-1047	-599	76	418	-343	272	740	1151	11521
30458	471247	-170	-1076	-605	181	400	-246	269	736	1153	11521
30459	471262	-306	-1257	-576	417	323	13	264	726	1143	11521
30460	471280	-415	-1563	-645	594	257	165	256	749	1142	11521
30461	471295	-355	-1727	-786	595	242	145	265	740	1126	11521
30462	471310	-352	-1603	-1012	608	280	-66	265	743	1125	11521
30463	471325	-469	-1414	-941	683	287	-46	263	742	1120	11521
30464	471340	-617	-1603	-776	1067	200	409	271	742	1110	11521
30465	471355	-780	-1772	-741	1214	176	554	270	731	1091	11521
30466	471370	-1112	-2212	-469	1237	80	664	297	726	1071	11521
30467	471388	-1214	-2522	-550	1139	-153	319	290	721	1053	11521
30468	471403	-1224	-2384	-615	1078	-252	40	287	724	1037	11521
30469	471418	-1273	-1943	-560	1162	-403	-106	292	733	1014	11521
30470	471433	-1509	-2004	-454	1451	-435	308	293	731	983	11521
30471	471448	-1668	-2159	-442	1478	-344	480	292	722	963	11521
30472	471463	-1925	-2343	-265	1237	-13	541	292	714	943	11521
30473	471478	-1965	-2373	-177	1114	109	468	306	709	918	11521
30474	471496	-1855	-2273	-205	1021	137	298	308	705	907	11521
30475	471511	-1617	-2181	-349	971	150	199	310	705	891	11521
30476	471526	-1487	-2137	-412	951	199	158	317	697	881	11521
30477	471541	-1166	-1995	-490	823	416	48	318	693	872	11521
30478	471556	-967	-1931	-516	762	543	-7	318	698	876	11521
30479	471571	-634	-1738	-283	702	707	-146	325	688	870	11521
30480	471586	-329	-1530	134	914	557	-270	313	681	863	11521
