Номер пакета	Время	acc_X	acc_Y	acc_Z	gyro_X	gyro_Y	gyro_Z	mag_X	mag_Y	mag_Z	Лидар
1365	11295	-676	-805	2025	-162	-267	71	302	-370	887	20
1366	11295	-818	-1008	1943	-226	-206	199	296	-365	890	20
1367	11320	-880	-1089	1981	-196	-159	326	296	-365	890	20
1368	11325	-880	-1089	1981	-196	-159	326	296	-366	892	20
1369	11326	-930	-1183	2047	-100	-175	471	291	-363	891	20
1370	11341	-961	-1209	2042	51	-255	598	291	-363	891	20
1371	11342	-945	-1099	1994	221	-373	670	290	-358	900	20
1372	11352	-914	-831	1954	357	-539	707	290	-358	900	20
1373	11363	-914	-831	1954	357	-539	707	278	-370	887	20
1374	11363	-834	-572	1898	419	-726	736	278	-370	887	20
1375	11378	-738	-369	1794	408	-886	757	278	-368	901	20
1376	11384	-738	-369	1794	408	-886	757	278	-368	901	20
1377	11384	-671	-151	1709	320	-966	764	268	-383	889	20
1378	11400	-655	-55	1621	164	-910	777	260	-386	885	20
1379	11405	-680	-98	1578	-25	-716	797	260	-386	885	20
1380	11406	-680	-98	1578	-25	-716	797	251	-385	879	20
1381	11420	-736	-327	1653	-210	-465	806	251	-385	879	20
1382	11420	-805	-558	1744	-337	-291	775	250	-386	889	20
1383	11434	-805	-558	1744	-395	-246	713	250	-386	889	20
1384	11440	-906	-746	1773	-395	-246	713	241	-379	879	20
1385	11441	-994	-916	1754	-406	-275	650	241	-379	879	20
1386	11455	-1052	-1012	1748	-388	-348	609	240	-377	882	20
1387	11455	-1070	-1065	1726	-353	-463	608	231	-372	876	20
1388	11472	-1070	-1065	1726	-353	-463	608	231	-372	876	20
1389	11472	-1024	-1164	1690	-231	-786	665	224	-367	882	20
1390	11488	-1024	-1164	1690	-231	-786	665	224	-367	882	20
1391	11493	-958	-1169	1666	-142	-973	671	221	-372	887	20
1392	11494	-865	-1129	1642	-41	-1149	649	198	-367	893	20
1393	11507	-865	-1129	1642	-41	-1149	649	198	-367	893	20
1394	11514	-757	-1027	1583	58	-1280	614	198	-367	893	20
1395	11514	-672	-906	1557	147	-1347	596	179	-371	886	20
1396	11528	-672	-906	1557	147	-1347	596	172	-380	883	20
1397	11533	-573	-781	1509	211	-1360	603	172	-380	883	20
1398	11534	-497	-658	1483	243	-1336	641	150	-380	875	20
1399	11547	-497	-658	1483	243	-1336	641	150	-380	875	20
1400	11554	-418	-541	1460	241	-1286	711	135	-380	882	20
1401	11554	-362	-452	1437	215	-1204	809	135	-380	882	20
1402	11563	-362	-452	1437	215	-1204	809	122	-382	877	20
1403	11569	-304	-407	1415	175	-1088	924	122	-382	877	20
1404	11583	-265	-399	1413	134	-945	1030	112	-381	877	20
1405	11588	-238	-399	1420	100	-792	1111	112	-381	877	20
1406	11589	-238	-399	1420	100	-792	1111	100	-374	889	20
1407	11602	-234	-422	1424	76	-642	1170	100	-374	889	20
1408	11609	-263	-420	1415	52	-499	1205	96	-382	872	20
1409	11609	-294	-452	1415	34	-367	1220	85	-390	876	20
1410	11625	-294	-452	1415	34	-367	1220	85	-390	876	20
1411	11630	-334	-453	1437	17	-270	1216	85	-385	880	20
1412	11631	-385	-479	1470	-2	-229	1192	85	-385	880	20
1413	11644	-385	-479	1470	-2	-229	1192	94	-385	874	20
1414	11645	-419	-520	1477	-15	-243	1150	94	-385	874	20
1415	11658	-442	-566	1502	-9	-288	1081	84	-385	876	20
1416	11665	-442	-566	1502	-9	-288	1081	84	-385	876	20
1417	11665	-461	-549	1549	19	-447	911	78	-381	877	20
1418	11682	-461	-549	1549	19	-447	911	73	-385	878	20
1419	11682	-436	-529	1585	17	-577	853	73	-385	878	20
1420	11698	-336	-495	1608	-8	-729	810	63	-388	885	20
1421	11698	-257	-493	1610	-54	-859	782	63	-388	885	20
1422	11713	-257	-493	1610	-54	-859	782	54	-386	892	20
1423	11719	-159	-534	1616	-107	-932	743	54	-386	892	20
1424	11719	-99	-564	1673	-163	-943	674	41	-377	890	20
1425	11734	-82	-614	1706	-219	-907	619	25	-377	891	20
1426	11740	-82	-614	1706	-219	-907	619	25	-377	891	20
1427	11740	-72	-727	1780	-260	-837	611	23	-371	885	20
1428	11754	-83	-863	1854	-279	-744	629	23	-371	885	20
1429	11759	-83	-863	1854	-279	-744	629	11	-361	879	20
1430	11760	-105	-961	1904	-277	-647	653	11	-361	879	20
1431	11775	-130	-1003	1941	-259	-561	690	9	-364	874	20
1432	11778	-134	-1057	1997	-239	-513	745	-4	-364	891	20
1433	11792	-156	-1094	2022	-214	-507	798	-4	-364	891	20
1434	11798	-156	-1094	2022	-214	-507	798	-22	-359	881	20
1435	11799	-172	-1117	2043	-177	-518	830	-22	-359	881	20
1436	11814	-170	-1157	2061	-121	-523	822	-32	-354	885	20
1437	11815	-180	-1137	2088	-55	-525	774	-32	-354	885	20
1438	11829	-180	-1137	2088	10	-541	719	-27	-363	884	20
1439	11835	-216	-1091	2147	10	-541	719	-27	-363	884	20
1440	11836	-205	-1001	2255	66	-586	664	-38	-364	891	20
1441	11850	-169	-876	2266	99	-667	609	-46	-366	891	20
1442	11856	-169	-876	2266	99	-667	609	-46	-366	891	20
1443	11856	-94	-714	2209	63	-755	568	-55	-356	891	20
1444	11871	-40	-531	2108	-80	-801	566	-55	-356	891	20
1445	11875	9	-507	2007	-331	-737	611	-66	-348	894	20
1446	11879	40	-727	1927	-612	-545	662	-66	-348	894	20
1447	11893	40	-727	1927	-612	-545	662	-67	-349	896	20
1448	11899	-26	-1114	1879	-817	-276	637	-67	-349	896	20
1449	11899	-190	-1416	1873	-874	-15	559	-64	-344	901	20
1450	11913	-190	-1416	1873	-874	-15	559	-64	-344	901	20
1451	11913	-388	-1737	1912	-796	154	499	-74	-318	903	20
1452	11927	-574	-1972	1960	-587	170	466	-70	-309	902	20
1453	11933	-574	-1972	1960	-587	170	466	-70	-309	902	20
1454	11933	-719	-2021	2043	-304	17	497	-72	-313	897	20
1455	11947	-720	-1920	1995	5	-297	601	-72	-313	897	20
1456	11952	-720	-1920	1995	5	-297	601	-78	-308	902	20
1457	11953	-621	-1528	1896	292	-701	711	-78	-308	902	20
1458	11969	-429	-1139	1837	508	-1100	805	-83	-310	908	20
1459	11974	-206	-764	1741	618	-1428	887	-83	-310	908	20
1460	11975	13	-447	1615	613	-1616	990	-96	-307	913	20
1461	11992	13	-447	1615	613	-1616	990	-112	-317	913	20
1462	11992	159	-249	1550	500	-1620	1117	-112	-317	913	20
1463	12006	272	-148	1569	305	-1423	1225	-138	-308	917	20
1464	12012	336	-208	1626	84	-1089	1290	-138	-308	917	20
1465	12013	336	-208	1626	84	-1089	1290	-140	-311	925	20
1466	12027	345	-409	1753	-130	-724	1274	-140	-311	925	20
1467	12027	303	-675	1894	-306	-434	1146	-145	-307	931	20
1468	12041	151	-859	1976	-426	-281	951	-145	-307	931	20
1469	12046	151	-859	1976	-426	-281	951	-146	-298	923	20
1470	12047	-3	-1045	2036	-493	-232	790	-146	-286	933	20
1471	12060	-115	-1264	2056	-504	-245	695	-150	-286	933	20
1472	12067	-115	-1264	2056	-504	-245	695	-150	-286	933	20
1473	12067	-201	-1468	2087	-451	-288	664	-147	-278	935	20
1474	12083	-289	-1638	2067	-345	-350	692	-166	-269	916	20
1475	12083	-289	-1638	2067	-345	-350	771	-166	-269	916	20
1476	12089	-356	-1706	2058	-201	-423	771	-163	-267	935	20
1477	12103	-368	-1694	2040	-31	-502	889	-163	-267	935	20
1478	12103	-362	-1540	1985	143	-596	1028	-169	-259	933	20
1479	12118	-362	-1540	1985	143	-596	1192	-169	-259	933	20
1480	12124	-334	-1318	1917	293	-685	1192	-177	-266	933	20
1481	12125	-253	-1172	1832	395	-728	1356	-186	-267	942	20
1482	12139	-191	-1054	1760	469	-731	1482	-186	-267	942	20
1483	12139	-151	-924	1706	514	-698	1556	-187	-256	941	20
1484	12153	-151	-924	1706	514	-698	1556	-187	-256	941	20
1485	12158	-154	-826	1663	529	-641	1597	-204	-256	944	20
1486	12159	-178	-716	1629	516	-590	1633	-204	-256	944	20
1487	12172	-178	-716	1629	516	-590	1633	-195	-252	940	20
1488	12179	-192	-661	1630	475	-564	1669	-195	-252	940	20
1489	12179	-198	-634	1606	424	-577	1690	-202	-252	943	20
1490	12198	-213	-613	1604	366	-623	1673	-206	-250	947	20
1491	12198	-209	-610	1587	296	-686	1630	-206	-250	947	20
1492	12212	-209	-610	1587	296	-686	1630	-201	-238	948	20
1493	12217	-204	-633	1558	233	-752	1576	-201	-238	948	20
1494	12218	-193	-710	1554	184	-812	1513	-212	-238	954	20
1495	12231	-193	-710	1554	184	-812	1513	-212	-238	954	20
1496	12238	-204	-768	1556	156	-864	1436	-223	-227	958	20
1497	12238	-222	-791	1558	148	-910	1362	-223	-227	958	20
1498	12252	-222	-791	1558	148	-910	1362	-224	-220	963	20
1499	12252	-214	-773	1533	145	-962	1313	-235	-222	970	20
1500	12267	-215	-770	1510	134	-1009	1304	-235	-222	970	20
1501	12274	-200	-772	1483	113	-1041	1333	-235	-222	970	20
1502	12274	-192	-790	1476	80	-1049	1389	-245	-214	975	20
1503	12288	-192	-790	1476	80	-1049	1389	-254	-215	981	20
1504	12288	-162	-829	1477	46	-1042	1455	-254	-215	981	20
1505	12294	-159	-881	1492	16	-1031	1512	-254	-200	993	20
1506	12310	-159	-881	1492	16	-1031	1512	-254	-200	993	20
1507	12315	-140	-952	1510	-2	-1018	1550	-263	-186	987	20
1508	12316	-158	-1025	1531	-8	-1006	1582	-263	-186	987	20
1509	12329	-158	-1025	1531	-8	-1006	1582	-263	-179	1001	20
1510	12330	-133	-1077	1574	-3	-1010	1602	-263	-179	1001	20
1511	12344	-130	-1099	1615	17	-1032	1600	-268	-165	1013	20
1512	12350	-126	-1108	1648	45	-1065	1596	-268	-165	1013	20
1513	12350	-126	-1108	1648	45	-1065	1596	-282	-155	1010	20
1514	12365	-83	-1101	1674	69	-1106	1598	-285	-155	1027	20
1515	12365	-38	-1061	1682	74	-1147	1596	-285	-155	1027	20
1516	12379	10	-1033	1697	55	-1170	1587	-300	-144	1025	20
1517	12385	10	-1033	1697	55	-1170	1587	-300	-144	1025	20
1518	12386	52	-1014	1720	4	-1166	1576	-301	-141	1033	20
1519	12403	87	-1051	1753	-77	-1140	1571	-301	-141	1032	20
1520	12403	123	-1110	1789	-159	-1098	1569	-303	-121	1032	20
1521	12417	121	-1213	1828	-227	-1042	1564	-321	-111	1044	20
1522	12423	121	-1213	1828	-227	-1042	1564	-321	-111	1044	20
1523	12424	92	-1324	1864	-259	-972	1560	-323	-107	1042	20
1524	12438	73	-1397	1929	-254	-905	1562	-323	-107	1042	20
1525	12444	73	-1397	1929	-254	-905	1562	-329	-90	1057	20
1526	12445	37	-1446	1953	-214	-858	1576	-329	-90	1057	20
1527	12459	22	-1465	1961	-149	-836	1600	-333	-83	1052	20
1528	12465	12	-1430	1943	-73	-817	1624	-333	-83	1052	20
1529	12466	12	-1430	1943	-73	-817	1624	-328	-70	1054	20
1530	12480	-1	-1346	1898	-12	-787	1653	-328	-70	1054	20
1531	12480	0	-1268	1863	24	-748	1690	-324	-60	1067	20
1532	12494	0	-1268	1863	41	-716	1713	-319	-52	1066	20
1533	12494	8	-1221	1857	41	-716	1713	-319	-52	1066	20
1534	12500	6	-1194	1847	48	-708	1688	-320	-45	1067	20
1535	12514	-24	-1184	1818	60	-718	1622	-320	-45	1067	20
1536	12520	-24	-1184	1818	60	-718	1622	-317	-28	1073	20
1537	12521	-38	-1164	1797	77	-735	1537	-317	-28	1073	20
1538	12535	-52	-1165	1782	103	-766	1431	-320	-18	1092	20
1539	12542	-52	-1165	1782	103	-766	1431	-320	-18	1092	20
1540	12542	-68	-1143	1769	137	-820	1327	-317	-7	1090	20
1541	12556	-68	-1121	1753	173	-902	1245	-317	-7	1090	20
1542	12556	-44	-1104	1721	213	-996	1183	-328	-9	1086	20
1543	12570	-44	-1104	1721	213	-996	1183	-328	-9	1086	20
1544	12576	-14	-1069	1691	256	-1073	1127	-318	-2	1093	20
1545	12577	26	-1016	1658	297	-1112	1080	-328	-5	1098	20
1546	12591	72	-979	1658	329	-1121	1049	-328	-5	1098	20
1547	12591	103	-926	1639	353	-1106	1027	-332	11	1099	20
1548	12608	103	-926	1639	353	-1106	1027	-332	11	1099	20
1549	12608	127	-907	1632	365	-1063	1002	-338	14	1097	20
1550	12623	129	-880	1645	367	-1004	978	-338	17	1107	20
1551	12629	152	-875	1665	362	-945	975	-338	17	1107	20
1552	12629	152	-875	1665	362	-945	975	-332	9	1100	20
1553	12644	157	-891	1673	351	-885	995	-332	9	1100	20
1554	12650	144	-886	1679	336	-808	1032	-335	26	1112	20
1555	12650	145	-895	1679	321	-705	1082	-335	26	1112	20
1556	12665	145	-895	1679	321	-705	1082	-326	26	1119	20
1557	12671	123	-896	1699	302	-593	1126	-326	26	1119	20
1558	12671	106	-903	1715	288	-503	1154	-327	35	1110	20
1559	12686	106	-903	1715	288	-503	1154	-327	35	1110	20
1560	12692	84	-908	1746	274	-446	1162	-333	37	1112	20
1561	12692	81	-891	1759	254	-424	1147	-314	39	1119	20
1562	12710	82	-869	1778	224	-421	1117	-314	39	1119	20
1563	12710	104	-867	1794	183	-427	1073	-319	46	1121	20
1564	12726	121	-848	1808	127	-439	1013	-316	54	1139	20
1565	12726	121	-848	1808	127	-439	1013	-316	54	1139	20
1566	12740	156	-846	1841	57	-449	948	-313	60	1135	20
1567	12745	216	-896	1872	-12	-455	878	-313	60	1135	20
1568	12746	216	-896	1872	-12	-455	878	-316	65	1136	20
1569	12754	243	-971	1871	-62	-448	792	-316	65	1136	20
1570	12761	261	-1011	1858	-100	-416	702	-313	80	1146	20
1571	12772	261	-1011	1858	-100	-416	702	-313	80	1146	20
1572	12779	258	-1055	1806	-131	-352	644	-314	83	1133	20
1573	12779	209	-1115	1777	-147	-265	629	-314	83	1133	20
1574	12793	169	-1208	1781	-122	-171	656	-312	78	1133	20
1575	12798	169	-1208	1781	-122	-171	656	-312	78	1133	20
1576	12799	138	-1283	1747	-45	-92	699	-302	82	1138	20
1577	12813	95	-1300	1708	81	-42	751	-302	82	1138	20
1578	12814	47	-1205	1638	227	-8	821	-300	92	1137	20
1579	12828	47	-1205	1638	227	-8	821	-293	94	1129	20
1580	12833	51	-1012	1608	362	18	920	-293	94	1129	20
1581	12834	51	-1012	1608	362	18	920	-293	94	1129	20
1582	12845	124	-827	1602	458	30	1022	-282	92	1137	20
1583	12852	189	-656	1576	499	9	1088	-282	92	1137	20
1584	12852	189	-656	1576	499	-2	1121	-280	99	1121	20
1585	12865	219	-509	1553	496	-2	1121	-280	99	1121	20
1586	12872	240	-403	1564	450	64	1119	-268	102	1131	20
1587	12872	240	-403	1564	450	64	1119	-268	102	1131	20
1588	12885	232	-355	1625	380	177	1086	-250	107	1126	20
1589	12891	197	-357	1690	298	287	1036	-250	107	1126	20
1590	12891	148	-388	1756	209	365	975	-246	116	1117	20
1591	12906	85	-459	1778	118	394	916	-229	114	1115	20
1592	12909	85	-459	1778	118	394	916	-229	114	1115	20
1593	12923	35	-494	1806	22	373	873	-234	109	1103	20
1594	12929	15	-588	1829	-78	323	850	-234	109	1103	20
1595	12930	59	-732	1899	-174	256	819	-221	114	1102	20
1596	12946	59	-732	1899	-174	256	819	-217	117	1107	20
1597	12946	70	-837	1921	-258	175	745	-217	117	1107	20
1598	12960	66	-943	1974	-327	113	635	-208	122	1103	20
1599	12966	66	-943	1974	-327	113	635	-208	122	1103	20
1600	12967	28	-1040	2001	-375	79	511	-206	130	1099	20
1601	12981	-17	-1169	2052	-394	60	385	-206	130	1099	20
1602	12987	-80	-1308	2108	-374	16	257	-191	138	1115	20
1603	12987	-109	-1415	2125	-319	-73	130	-193	138	1114	20
1604	13002	-109	-1415	2125	-319	-73	130	-193	138	1114	20
1605	13006	-131	-1445	2143	-236	-202	28	-205	137	1108	20
1606	13010	-123	-1424	2109	-142	-352	-18	-205	137	1108	20
1607	13024	-123	-1424	2109	-142	-352	-18	-196	138	1120	20
1608	13030	-70	-1356	2072	-49	-488	-2	-196	138	1120	20
1609	13030	-16	-1210	1996	43	-572	50	-201	141	1120	20
1610	13045	41	-1030	1944	128	-582	104	-201	141	1120	20
1611	13045	67	-887	1895	187	-530	148	-199	138	1125	20
1612	13059	67	-887	1895	187	-530	148	-199	138	1125	20
1613	13064	75	-747	1853	222	-455	189	-203	140	1120	20
1614	13065	51	-633	1824	238	-368	242	-209	138	1117	20
1615	13078	51	-633	1824	238	-368	242	-209	138	1117	20
1616	13085	39	-541	1812	237	-288	304	-209	138	1117	20
1617	13085	15	-444	1794	217	-229	369	-205	143	1128	20
1618	13101	15	-444	1794	217	-229	369	-198	138	1124	20
1619	13107	-18	-373	1788	177	-179	436	-198	138	1124	20
1620	13107	-37	-310	1787	128	-124	496	-204	139	1121	20
1621	13125	-47	-301	1800	73	-69	533	-198	139	1125	20
1622	13125	-83	-305	1832	14	-28	540	-198	139	1125	20
1623	13138	-83	-305	1832	14	-28	540	-191	150	1123	20
1624	13145	-143	-345	1846	-43	-9	528	-191	150	1123	20
1625	13145	-173	-411	1864	-87	-12	499	-188	149	1113	20
1626	13159	-173	-411	1864	-87	-12	499	-188	149	1113	20
1627	13159	-226	-456	1905	-116	-36	444	-187	144	1124	20
1628	13173	-261	-491	1920	-130	-83	383	-187	144	1124	20
1629	13178	-261	-491	1920	-132	-140	345	-184	153	1126	20
1630	13179	-300	-509	1920	-132	-140	345	-184	153	1126	20
1631	13192	-312	-546	1931	-132	-192	341	-188	160	1127	20
1632	13199	-300	-607	1969	-124	-240	357	-188	160	1127	20
1633	13199	-289	-648	1981	-114	-300	368	-184	161	1130	20
1634	13215	-289	-648	1981	-114	-300	368	-181	165	1128	20
1635	13215	-256	-671	1990	-100	-361	383	-181	165	1128	20
1636	13222	-238	-695	2004	-84	-410	402	-185	161	1130	20
1637	13236	-238	-695	2004	-84	-410	402	-185	161	1130	20
1638	13236	-192	-693	2022	-74	-439	420	-178	163	1132	20
1639	13251	-170	-706	2024	-60	-454	432	-178	163	1132	20
1640	13257	-155	-723	2037	-51	-457	447	-179	167	1138	20
1641	13257	-111	-739	2032	-50	-454	470	-185	173	1134	20
1642	13273	-111	-739	2032	-50	-454	470	-185	173	1134	20
1643	13273	-83	-752	2048	-60	-450	503	-178	167	1125	20
1644	13289	-68	-793	2046	-77	-440	532	-178	167	1125	20
1645	13295	-47	-872	2041	-90	-430	550	-183	174	1136	20
1646	13295	-47	-872	2041	-90	-430	550	-183	174	1136	20
1647	13310	-45	-939	2049	-81	-420	547	-181	185	1145	20
1648	13316	-56	-1005	2034	-55	-417	532	-181	185	1145	20
1649	13316	-44	-1036	2039	-16	-428	531	-185	182	1148	20
1650	13336	-39	-1064	2017	29	-458	545	-175	184	1132	20
1651	13336	-29	-1075	1970	77	-490	560	-179	181	1143	20
1652	13350	-29	-1075	1970	77	-490	560	-179	181	1143	20
1653	13355	-12	-1043	1928	129	-501	577	-179	181	1143	20
1654	13356	13	-1001	1883	172	-496	606	-172	184	1145	20
1655	13369	13	-1001	1883	172	-496	606	-161	193	1137	20
1656	13376	45	-958	1859	198	-493	645	-161	193	1137	20
1657	13376	69	-943	1822	212	-499	677	-171	190	1142	20
1658	13390	69	-943	1822	212	-499	677	-171	190	1142	20
1659	13390	108	-943	1792	221	-502	690	-174	195	1139	20
1660	13404	122	-930	1761	232	-506	674	-174	195	1139	20
1661	13409	122	-930	1761	232	-506	674	-168	202	1144	20
1662	13410	127	-918	1731	243	-505	643	-168	202	1144	20
1663	13423	124	-895	1704	258	-505	603	-150	190	1143	20
1664	13427	128	-877	1692	271	-516	559	-150	190	1143	20
1665	13431	143	-851	1654	278	-538	524	-164	198	1139	20
1666	13446	143	-851	1654	278	-538	524	-164	198	1139	20
1667	13452	159	-842	1631	279	-566	505	-161	198	1134	20
1668	13452	194	-830	1606	273	-582	499	-153	192	1132	20
1669	13466	194	-830	1606	273	-582	499	-153	192	1132	20
1670	13466	225	-817	1605	262	-577	494	-164	194	1140	20
1671	13480	259	-809	1595	252	-551	481	-164	194	1140	20
1672	13485	259	-809	1595	252	-551	481	-152	193	1145	20
1673	13486	272	-790	1599	251	-519	467	-152	193	1145	20
1674	13499	285	-766	1611	245	-479	453	-156	194	1126	20
1675	13500	295	-730	1626	241	-426	453	-156	194	1126	20
1676	13514	295	-730	1626	241	-426	453	-156	200	1133	20
1677	13520	306	-701	1603	234	-361	469	-156	200	1133	20
1678	13521	308	-685	1602	220	-276	488	-148	194	1130	20
1679	13538	299	-673	1596	203	-178	505	-154	187	1129	20
1680	13538	260	-652	1607	175	-78	523	-154	187	1129	20
1681	13552	260	-652	1607	175	-78	523	-145	197	1112	20
1682	13557	218	-661	1626	141	5	543	-145	197	1112	20
1683	13558	185	-680	1649	103	55	561	-147	196	1128	20
1684	13571	185	-680	1649	103	55	561	-147	196	1128	20
1685	13578	154	-696	1689	66	67	578	-143	198	1122	20
1686	13578	141	-729	1718	46	46	579	-143	198	1122	20
1687	13592	141	-729	1718	46	46	579	-134	188	1123	20
1688	13597	156	-723	1733	40	19	553	-134	188	1123	20
1689	13598	135	-701	1755	40	3	513	-126	193	1126	20
1690	13611	135	-701	1755	40	3	513	-126	193	1126	20
1691	13612	145	-649	1759	36	4	484	-123	192	1130	20
1692	13626	133	-637	1782	19	18	472	-123	192	1130	20
1693	13629	130	-652	1771	-8	41	467	-113	201	1134	20
1694	13633	130	-652	1771	-8	41	467	-101	202	1125	20
1695	13647	118	-648	1791	-44	73	462	-101	202	1125	20
1696	13652	99	-656	1816	-92	109	473	-101	205	1117	20
1697	13653	70	-688	1834	-141	143	496	-101	205	1117	20
1698	13669	70	-688	1834	-141	143	496	-94	201	1121	20
1699	13675	39	-747	1862	-180	173	514	-94	201	1121	20
1700	13675	22	-795	1884	-200	191	507	-94	216	1124	20
1701	13690	-8	-832	1920	-207	201	490	-94	216	1124	20
1702	13690	-8	-832	1920	-207	201	490	-90	214	1122	20
1703	13704	-29	-868	1935	-199	202	480	-90	214	1122	20
1704	13710	-50	-916	1957	-187	191	478	-71	224	1126	20
1705	13710	-50	-916	1957	-187	158	471	-69	216	1131	20
1706	13724	-90	-949	2002	-166	158	471	-69	216	1131	20
1707	13724	-60	-961	2020	-100	-8	421	-55	218	1133	20
1708	13751	-40	-906	2001	-72	-114	361	-55	218	1133	20
1709	13751	-1	-875	1975	-57	-196	291	-67	221	1140	20
1710	13766	-1	-875	1975	-57	-196	291	-67	221	1140	20
1711	13772	20	-840	1940	-56	-241	230	-61	224	1137	20
1712	13772	29	-811	1942	-65	-251	193	-61	224	1137	20
1713	13786	29	-811	1942	-65	-251	193	-60	223	1135	20
1714	13792	37	-775	1930	-91	-233	199	-60	223	1135	20
1715	13792	42	-788	1929	-118	-198	245	-66	228	1138	20
1716	13805	42	-788	1929	-118	-198	245	-66	228	1138	20
1717	13810	34	-811	1923	-142	-146	295	-53	227	1146	20
1718	13811	2	-832	1945	-156	-87	327	-53	227	1146	20
1719	13824	-254	-815	1949	-168	-44	347	-49	229	1139	20
1720	13831	-10	-815	1949	-168	-44	347	-49	229	1139	20
1721	13831	-29	-834	1957	-185	-26	374	-47	239	1143	20
1722	13843	-34	-877	1975	-206	-34	397	-44	236	1148	20
1723	13847	-37	-901	1987	-216	-57	401	-44	236	1148	20
1724	13863	-37	-901	1987	-216	-57	401	-38	235	1134	20
1725	13863	-48	-961	1982	-216	-85	401	-38	235	1150	20
1726	13877	-43	-1028	1972	-203	-110	390	-33	244	1150	20
1727	13882	-38	-1060	1979	-176	-149	350	-33	244	1150	20
1728	13883	-38	-1060	1979	-176	-149	350	-32	241	1141	20
1729	13896	-28	-1068	1981	-141	-210	284	-32	241	1141	20
1730	13903	-32	-1052	1957	-106	-285	215	-35	246	1159	20
1731	13903	-32	-1052	1957	-74	-357	161	-26	237	1145	20
1732	13917	-23	-1034	1918	-74	-357	161	-26	237	1145	20
1733	13922	16	-996	1911	-40	-416	124	-26	237	1145	20
1734	13923	60	-925	1886	-7	-457	109	-35	246	1150	20
1735	13936	60	-925	1886	-7	-457	109	-35	235	1142	20
1736	13943	102	-838	1835	17	-479	119	-35	235	1142	20
1737	13943	147	-777	1807	25	-471	143	-37	240	1146	20
1738	13960	180	-738	1785	21	-443	166	-37	240	1146	20
1739	13960	209	-727	1752	12	-409	173	-42	231	1145	20
1740	13976	209	-727	1752	12	-409	173	-41	241	1152	20
1741	13976	200	-705	1737	8	-377	162	-41	241	1152	20
1742	13991	187	-716	1730	7	-339	144	-39	249	1144	20
1743	13997	187	-716	1730	7	-339	144	-39	249	1144	20
1744	13997	175	-716	1727	11	-313	130	-31	249	1147	20
1745	14012	142	-731	1727	28	-304	120	-31	249	1147	20
1746	14018	125	-746	1730	56	-319	107	-39	246	1154	20
1747	14018	125	-746	1730	56	-319	107	-41	238	1156	20
1748	14032	119	-734	1727	87	-351	84	-41	238	1156	20
1749	14038	135	-687	1720	112	-396	59	-41	238	1156	20
1750	14039	156	-643	1716	120	-440	37	-46	238	1153	20
1751	14053	156	-643	1716	120	-440	37	-45	236	1154	20
1752	14056	190	-594	1709	112	-467	17	-45	236	1154	20
1753	14070	222	-548	1714	81	-474	12	-49	235	1151	20
1754	14076	266	-533	1723	35	-445	27	-49	235	1151	20
1755	14076	303	-554	1706	-13	-383	46	-47	246	1144	20
1756	14091	303	-554	1706	-13	-383	46	-50	235	1161	20
1757	14092	312	-601	1731	-63	-287	55	-50	235	1161	20
1758	14106	291	-662	1762	-106	-170	66	-43	244	1166	20
1759	14112	291	-662	1762	-106	-170	66	-43	244	1166	20
1760	14112	239	-751	1785	-132	-52	84	-45	246	1166	20
1761	14127	172	-842	1816	-138	44	102	-45	246	1166	20
1762	14133	172	-842	1816	-138	44	102	-38	249	1169	20
1763	14133	125	-907	1860	-127	100	124	-38	249	1169	20
1764	14148	84	-958	1895	-104	108	152	-45	240	1162	20
1765	14153	60	-990	1902	-73	88	166	-40	247	1167	20
1766	14157	54	-1011	1930	-43	58	159	-40	247	1167	20
1767	14170	54	-1011	1930	-43	58	159	-37	252	1166	20
1768	14177	56	-1004	1941	-17	12	121	-37	252	1166	20
1769	14177	69	-959	1941	5	-45	61	-25	249	1168	20
1770	14191	69	-959	1941	5	-45	61	-25	249	1168	20
1771	14191	99	-952	1930	15	-100	2	-22	254	1166	20
1772	14205	99	-956	1920	24	-132	-47	-22	254	1166	20
1773	14210	117	-946	1916	42	-130	-84	-33	254	1179	20
1774	14211	117	-946	1916	42	-130	-84	-33	254	1179	20
1775	14224	118	-948	1923	63	-113	-96	-32	247	1158	20
1776	14231	107	-929	1886	97	-96	-86	-32	247	1158	20
1777	14231	83	-888	1872	137	-74	-65	-39	257	1172	20
1778	14248	83	-888	1872	137	-74	-65	-32	248	1157	20
1779	14255	80	-815	1858	172	-52	-26	-32	248	1157	20
1780	14258	81	-740	1851	197	-49	21	-29	245	1158	20
1781	14273	73	-663	1847	216	-58	65	-30	247	1151	20
1782	14273	106	-592	1851	225	-67	96	-30	247	1151	20
1783	14287	106	-592	1851	225	-67	96	-28	251	1156	20
1784	14293	119	-515	1860	220	-73	106	-28	251	1156	20
1785	14294	141	-402	1861	185	-78	109	-35	250	1157	20
1786	14308	159	-342	1851	119	-69	116	-35	250	1157	20
1787	14308	159	-342	1851	20	-48	108	-26	249	1157	20
1788	14322	162	-320	1844	20	-48	108	-26	249	1157	20
1789	14328	135	-369	1832	-101	1	73	-27	241	1151	20
1790	14329	97	-515	1882	-216	61	26	-27	243	1164	20
1791	14343	97	-515	1882	-216	61	26	-27	243	1164	20
1792	14349	51	-732	1953	-297	88	-30	-23	246	1154	20
1793	14349	-7	-874	1978	-318	67	-99	-27	248	1160	20
